"ORIGIN","DEST",
"LAS","DFW",
"LAS","DFW",
"LAS","DFW",
"LAS","DFW",
"LAS","DFW",
"LAS","DFW",
"LAS","DFW",
"LAS","DFW",
"LAS","DFW",
"LAS","DFW",
"LAS","DFW",
"LAS","DFW",
"LAS","DFW",
"LAS","DFW",
"LAS","DFW",
"LAS","DFW",
"LAS","DFW",
"LAS","DFW",
"LAS","DFW",
"LAS","DFW",
"LAS","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAW","DFW",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","SAT",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","SAT",
"LAX","SAT",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","AUS",
"LAX","SAT",
"LAX","SAT",
"LAX","DAL",
"LAX","DAL",
"LAX","AUS",
"LAX","AUS",
"LAX","SAT",
"LAX","DAL",
"LAX","DAL",
"LAX","AUS",
"LAX","AUS",
"LAX","DAL",
"LAX","DAL",
"LAX","AUS",
"LAX","AUS",
"LAX","SAT",
"LAX","AUS",
"LAX","AUS",
"LAX","SAT",
"LAX","SAT",
"LAX","DAL",
"LAX","DAL",
"LAX","AUS",
"LAX","AUS",
"LAX","SAT",
"LAX","SAT",
"LAX","DAL",
"LAX","DAL",
"LAX","DFW",
"LAX","AUS",
"LAX","DFW",
"LAX","AUS",
"LAX","DFW",
"LAX","AUS",
"LAX","DFW",
"LAX","AUS",
"LAX","DFW",
"LAX","AUS",
"LAX","DFW",
"LAX","DFW",
"LAX","AUS",
"LAX","DFW",
"LAX","DFW",
"LAX","AUS",
"LAX","AUS",
"LAX","DFW",
"LAX","DFW",
"LAX","AUS",
"LAX","DFW",
"LAX","DFW",
"LAX","AUS",
"LAX","AUS",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","DFW",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","SAT",
"LAX","DAL",
"LAX","DAL",
"LAX","AUS",
"LAX","AUS",
"LAX","SAT",
"LAX","DAL",
"LAX","DAL",
"LAX","AUS",
"LAX","AUS",
"LAX","SAT",
"LAX","DAL",
"LAX","DAL",
"LAX","AUS",
"LAX","AUS",
"LAX","SAT",
"LAX","SAT",
"LAX","DAL",
"LAX","DAL",
"LAX","AUS",
"LAX","AUS",
"LAX","SAT",
"LAX","SAT",
"LAX","DAL",
"LAX","DAL",
"LAX","AUS",
"LAX","AUS",
"LAX","SAT",
"LAX","SAT",
"LAX","DAL",
"LAX","DAL",
"LAX","DFW",
"LAX","DFW",
"LAX","AUS",
"LAX","DFW",
"LAX","DFW",
"LAX","AUS",
"LAX","AUS",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","AUS",
"LAX","DFW",
"LAX","AUS",
"LAX","DFW",
"LAX","AUS",
"LAX","DFW",
"LAX","AUS",
"LAX","DFW",
"LAX","AUS",
"LAX","DFW",
"LAX","AUS",
"LAX","DFW",
"LAX","AUS",
"LAX","DFW",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","ELP",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","SAT",
"LAX","SAT",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","ELP",
"LAX","ELP",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","SAT",
"LAX","SAT",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","ELP",
"LAX","ELP",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","SAT",
"LAX","SAT",
"LAX","AUS",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","ELP",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","SAT",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","ELP",
"LAX","ELP",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","SAT",
"LAX","SAT",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","ELP",
"LAX","ELP",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","SAT",
"LAX","SAT",
"LAX","AUS",
"LAX","AUS",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","ELP",
"LAX","ELP",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","SAT",
"LAX","SAT",
"LAX","AUS",
"LAX","AUS",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","ELP",
"LAX","ELP",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","SAT",
"LAX","SAT",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","ELP",
"LAX","ELP",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","SAT",
"LAX","SAT",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","ELP",
"LAX","ELP",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","SAT",
"LAX","SAT",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","ELP",
"LAX","ELP",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","SAT",
"LAX","SAT",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","SAT",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","AUS",
"LAX","AUS",
"LAX","SAT",
"LAX","DAL",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","DFW",
"LAX","DFW",
"LAX","AUS",
"LAX","AUS",
"LAX","DFW",
"LAX","DFW",
"LAX","AUS",
"LAX","AUS",
"LAX","DFW",
"LAX","DFW",
"LAX","AUS",
"LAX","DFW",
"LAX","DFW",
"LAX","AUS",
"LAX","AUS",
"LAX","DFW",
"LAX","AUS",
"LAX","AUS",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","AUS",
"LAX","AUS",
"LAX","DFW",
"LAX","AUS",
"LAX","AUS",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","SAT",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","IAH",
"LAX","IAH",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","DFW",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","SAT",
"LAX","DFW",
"LAX","AUS",
"LAX","AUS",
"LAX","SAT",
"LAX","SAT",
"LAX","DAL",
"LAX","DAL",
"LAX","SAT",
"LAX","DAL",
"LAX","DAL",
"LAX","AUS",
"LAX","AUS",
"LAX","SAT",
"LAX","DAL",
"LAX","DAL",
"LAX","AUS",
"LAX","AUS",
"LAX","SAT",
"LAX","DAL",
"LAX","DAL",
"LAX","AUS",
"LAX","AUS",
"LAX","SAT",
"LAX","DAL",
"LAX","DAL",
"LAX","SAT",
"LAX","DAL",
"LAX","DAL",
"LAX","AUS",
"LAX","AUS",
"LAX","SAT",
"LAX","DAL",
"LAX","DAL",
"LAX","DFW",
"LAX","AUS",
"LAX","DFW",
"LAX","AUS",
"LAX","DFW",
"LAX","AUS",
"LAX","DFW",
"LAX","AUS",
"LAX","DFW",
"LAX","DFW",
"LAX","AUS",
"LAX","AUS",
"LAX","DFW",
"LAX","DFW",
"LAX","AUS",
"LAX","DFW",
"LAX","DFW",
"LAX","AUS",
"LAX","AUS",
"LAX","DFW",
"LAX","DFW",
"LAX","AUS",
"LAX","DFW",
"LAX","DFW",
"LAX","AUS",
"LAX","AUS",
"LAX","DFW",
"LAX","DFW",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","ELP",
"LAX","ELP",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","SAT",
"LAX","SAT",
"LAX","AUS",
"LAX","AUS",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","ELP",
"LAX","ELP",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","SAT",
"LAX","SAT",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","ELP",
"LAX","ELP",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","SAT",
"LAX","SAT",
"LAX","DAL",
"LAX","DAL",
"LAX","AUS",
"LAX","AUS",
"LAX","SAT",
"LAX","SAT",
"LAX","DAL",
"LAX","DAL",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","ELP",
"LAX","ELP",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","SAT",
"LAX","SAT",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","ELP",
"LAX","ELP",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","SAT",
"LAX","SAT",
"LAX","AUS",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","ELP",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","SAT",
"LAX","AUS",
"LAX","AUS",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","ELP",
"LAX","ELP",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","SAT",
"LAX","SAT",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","ELP",
"LAX","ELP",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","SAT",
"LAX","SAT",
"LAX","AUS",
"LAX","AUS",
"LAX","AUS",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","DAL",
"LAX","ELP",
"LAX","ELP",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","HOU",
"LAX","SAT",
"LAX","SAT",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
"LAX","IAH",
